path,label,label_name,split,source_split,base_image,src_file,bbox,conf,origin,domain
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20018_02181.png,0,normal,test,test,20018,20018.png,"[0, 0, 12, 60]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20022_02182.png,0,normal,test,test,20022,20022.png,"[0, 391, 14, 473]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20023_02183.png,0,normal,test,test,20023,20023.png,"[0, 243, 16, 285]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20023_02184.png,0,normal,test,test,20023,20023.png,"[0, 242, 17, 311]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20023_02185.png,0,normal,test,test,20023,20023.png,"[0, 240, 19, 271]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20023_02186.png,0,normal,test,test,20023,20023.png,"[0, 597, 30, 633]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20026_02187.png,0,normal,test,test,20026,20026.png,"[0, 338, 10, 369]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20028_02188.png,0,normal,test,test,20028,20028.png,"[0, 52, 12, 131]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20040_02189.png,0,normal,test,test,20040,20040.png,"[0, 579, 14, 634]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20044_02198.png,0,normal,test,test,20044,20044.png,"[30, 615, 121, 632]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20045_02199.png,0,normal,test,test,20045,20045.png,"[0, 0, 9, 78]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02200.png,0,normal,test,test,20047,20047.png,"[0, 581, 21, 636]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02201.png,0,normal,test,test,20047,20047.png,"[96, 622, 129, 633]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02202.png,0,normal,test,test,20047,20047.png,"[55, 616, 129, 634]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02203.png,0,normal,test,test,20047,20047.png,"[0, 592, 15, 636]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02204.png,0,normal,test,test,20047,20047.png,"[103, 619, 129, 634]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02205.png,0,normal,test,test,20047,20047.png,"[0, 538, 11, 619]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02206.png,0,normal,test,test,20047,20047.png,"[36, 608, 149, 636]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02207.png,0,normal,test,test,20047,20047.png,"[0, 522, 11, 600]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02208.png,0,normal,test,test,20047,20047.png,"[30, 614, 123, 634]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20047_02209.png,0,normal,test,test,20047,20047.png,"[0, 556, 17, 636]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20048_02210.png,0,normal,test,test,20048,20048.png,"[21, 617, 53, 629]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20048_02211.png,0,normal,test,test,20048,20048.png,"[23, 614, 53, 630]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20049_02212.png,0,normal,test,test,20049,20049.png,"[0, 1, 12, 14]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20049_02213.png,0,normal,test,test,20049,20049.png,"[0, 0, 13, 59]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20049_02214.png,0,normal,test,test,20049,20049.png,"[0, 1, 15, 14]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02215.png,0,normal,test,test,20054,20054.png,"[94, 624, 166, 652]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02216.png,0,normal,test,test,20054,20054.png,"[0, 625, 65, 653]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02217.png,0,normal,test,test,20054,20054.png,"[0, 626, 54, 652]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02218.png,0,normal,test,test,20054,20054.png,"[0, 623, 83, 654]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02219.png,0,normal,test,test,20054,20054.png,"[2, 627, 112, 654]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02220.png,0,normal,test,test,20054,20054.png,"[97, 620, 184, 652]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02221.png,0,normal,test,test,20054,20054.png,"[72, 619, 179, 653]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02222.png,0,normal,test,test,20054,20054.png,"[78, 614, 204, 654]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02223.png,0,normal,test,test,20054,20054.png,"[0, 626, 78, 651]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02224.png,0,normal,test,test,20054,20054.png,"[8, 627, 95, 651]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02225.png,0,normal,test,test,20054,20054.png,"[93, 624, 226, 654]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02226.png,0,normal,test,test,20054,20054.png,"[128, 629, 230, 654]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02227.png,0,normal,test,test,20054,20054.png,"[0, 629, 42, 650]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02228.png,0,normal,test,test,20054,20054.png,"[19, 625, 140, 654]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02229.png,0,normal,test,test,20054,20054.png,"[29, 627, 108, 651]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02230.png,0,normal,test,test,20054,20054.png,"[46, 610, 181, 654]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20054_02231.png,0,normal,test,test,20054,20054.png,"[155, 634, 230, 653]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02234.png,0,normal,test,test,20057,20057.png,"[146, 624, 230, 657]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02235.png,0,normal,test,test,20057,20057.png,"[159, 628, 230, 656]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02236.png,0,normal,test,test,20057,20057.png,"[10, 633, 103, 658]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02237.png,0,normal,test,test,20057,20057.png,"[27, 634, 116, 658]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02238.png,0,normal,test,test,20057,20057.png,"[60, 635, 152, 658]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02239.png,0,normal,test,test,20057,20057.png,"[0, 633, 84, 659]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02240.png,0,normal,test,test,20057,20057.png,"[0, 636, 67, 657]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02241.png,0,normal,test,test,20057,20057.png,"[132, 617, 230, 660]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02242.png,0,normal,test,test,20057,20057.png,"[80, 636, 172, 657]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02243.png,0,normal,test,test,20057,20057.png,"[0, 638, 48, 655]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02244.png,0,normal,test,test,20057,20057.png,"[123, 624, 228, 657]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02245.png,0,normal,test,test,20057,20057.png,"[111, 628, 212, 657]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02246.png,0,normal,test,test,20057,20057.png,"[92, 634, 190, 657]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02247.png,0,normal,test,test,20057,20057.png,"[173, 632, 230, 657]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02248.png,0,normal,test,test,20057,20057.png,"[139, 625, 230, 663]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02249.png,0,normal,test,test,20057,20057.png,"[0, 629, 126, 664]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02250.png,0,normal,test,test,20057,20057.png,"[0, 634, 63, 662]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02251.png,0,normal,test,test,20057,20057.png,"[25, 631, 156, 664]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02252.png,0,normal,test,test,20057,20057.png,"[0, 633, 75, 663]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02253.png,0,normal,test,test,20057,20057.png,"[122, 618, 230, 664]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02254.png,0,normal,test,test,20057,20057.png,"[0, 629, 103, 664]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02255.png,0,normal,test,test,20057,20057.png,"[37, 630, 136, 658]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20057_02256.png,0,normal,test,test,20057,20057.png,"[54, 631, 181, 663]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20066_02257.png,0,normal,test,test,20066,20066.png,"[90, 383, 117, 411]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02263.png,0,normal,test,test,20073,20073.png,"[0, 500, 11, 575]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02264.png,0,normal,test,test,20073,20073.png,"[0, 513, 13, 592]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02265.png,0,normal,test,test,20073,20073.png,"[0, 532, 13, 609]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02266.png,0,normal,test,test,20073,20073.png,"[0, 544, 12, 623]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02267.png,0,normal,test,test,20073,20073.png,"[0, 484, 12, 561]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02268.png,0,normal,test,test,20073,20073.png,"[0, 558, 11, 637]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02269.png,0,normal,test,test,20073,20073.png,"[0, 571, 12, 637]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02270.png,0,normal,test,test,20073,20073.png,"[0, 88, 11, 163]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02271.png,0,normal,test,test,20073,20073.png,"[0, 480, 12, 599]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02272.png,0,normal,test,test,20073,20073.png,"[0, 465, 12, 545]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02273.png,0,normal,test,test,20073,20073.png,"[0, 489, 15, 620]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02274.png,0,normal,test,test,20073,20073.png,"[0, 518, 15, 637]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02275.png,0,normal,test,test,20073,20073.png,"[0, 584, 10, 637]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20073_02276.png,0,normal,test,test,20073,20073.png,"[0, 538, 13, 637]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20074_02277.png,0,normal,test,test,20074,20074.png,"[0, 610, 13, 634]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20080_02278.png,0,normal,test,test,20080,20080.png,"[0, 54, 12, 94]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20080_02279.png,0,normal,test,test,20080,20080.png,"[0, 42, 13, 93]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20080_02280.png,0,normal,test,test,20080,20080.png,"[0, 71, 12, 129]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20080_02281.png,0,normal,test,test,20080,20080.png,"[0, 65, 15, 92]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20080_02282.png,0,normal,test,test,20080,20080.png,"[0, 35, 16, 106]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20081_02283.png,0,normal,test,test,20081,20081.png,"[0, 92, 9, 165]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20081_02284.png,0,normal,test,test,20081,20081.png,"[0, 26, 11, 107]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20081_02285.png,0,normal,test,test,20081,20081.png,"[0, 98, 12, 176]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20081_02286.png,0,normal,test,test,20081,20081.png,"[0, 83, 8, 140]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20089_02287.png,0,normal,test,test,20089,20089.png,"[0, 336, 10, 399]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20089_02288.png,0,normal,test,test,20089,20089.png,"[0, 328, 9, 369]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20089_02289.png,0,normal,test,test,20089,20089.png,"[0, 340, 12, 411]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20089_02290.png,0,normal,test,test,20089,20089.png,"[0, 404, 12, 440]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20089_02291.png,0,normal,test,test,20089,20089.png,"[0, 410, 12, 470]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20089_02292.png,0,normal,test,test,20089,20089.png,"[0, 305, 10, 411]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02293.png,0,normal,test,test,20090,20090.png,"[0, 411, 14, 484]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02294.png,0,normal,test,test,20090,20090.png,"[0, 426, 17, 507]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02295.png,0,normal,test,test,20090,20090.png,"[0, 445, 17, 512]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02296.png,0,normal,test,test,20090,20090.png,"[0, 457, 17, 530]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02297.png,0,normal,test,test,20090,20090.png,"[0, 357, 12, 432]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02298.png,0,normal,test,test,20090,20090.png,"[0, 393, 11, 469]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02299.png,0,normal,test,test,20090,20090.png,"[0, 440, 21, 518]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02300.png,0,normal,test,test,20090,20090.png,"[0, 433, 24, 503]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02301.png,0,normal,test,test,20090,20090.png,"[0, 419, 25, 512]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02302.png,0,normal,test,test,20090,20090.png,"[0, 391, 17, 508]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02303.png,0,normal,test,test,20090,20090.png,"[0, 523, 18, 591]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02304.png,0,normal,test,test,20090,20090.png,"[0, 462, 22, 533]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02305.png,0,normal,test,test,20090,20090.png,"[0, 557, 12, 636]",1.0,kolektor_deteksi,kolektor_permukaan
C:/Arib/MASSA AYAM/chicken detection + constrative classification/data/crops_kolektor_deteksi/test/normal/20090_02306.png,0,normal,test,test,20090,20090.png,"[0, 343, 10, 398]",1.0,kolektor_deteksi,kolektor_permukaan
